FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS2 Corrected,FOS10_ROS3 Corrected,FOS10_ROS4 Corrected,FOS10_ROS5 Corrected,FOS10_ROS6 Corrected,FOS10_ROS7 Corrected,FOS10_ROS8 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS11 Corrected,FOS7_ROS12 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS4 Corrected,FOS7_ROS5 Corrected,FOS7_ROS6 Corrected,FOS7_ROS7 Corrected,FOS7_ROS8 Corrected,FOS7_ROS9 Corrected,FOS8_ROS10 Corrected,FOS8_ROS11 Corrected,FOS8_ROS12 Corrected,FOS8_ROS13 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS4 Corrected,FOS8_ROS5 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS8_ROS9 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS12 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS2 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS5 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
10,3102,10934,78,9898,5841,353,0,0,210,14173,4659,233,0,6007,68792,674,24789,326,0,0,9,1728,71161,21,0,3561,74,0,0,0,0,6751,50261,9,101,43,0,49210,0,0,0,12,277,47,0,0,0,0,0,68,0,0,42,0,0,0,0,5,0,0,6,0,0,0,40,0,0,1,0,0,8,0,0,0,0,0,802,0,0,0,69,0,77,12,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,8,0,0,0,348,120,110,140,0,0,478,257,0,225,169,137,266,11284,1079,102,1342,254,452,219,256,2,180,4130,3943,19614
1,1851,58,0,490,45,0,0,0,242,426,52,0,0,172,0,0,24,0,0,0,0,224,0,0,0,184,0,0,0,0,0,381,0,0,0,1,0,3,0,0,0,23,378,43,2,0,0,0,0,41,0,0,100,29,5,0,0,0,0,0,64,7,1,0,165,0,0,0,0,0,66,0,0,1,0,0,908,1,0,0,186,0,168,0,0,0,0,0,74,0,0,1,1,0,0,0,0,0,0,7,0,0,0,587,534,638,488,0,0,678,730,2,474,868,626,488,339,10,0,1618,695,1002,734,544,2,200,3500,3614,925
0,143,0,0,340,31,0,0,0,172,449,50,0,0,258,24,0,0,0,0,0,1,147,0,0,0,189,0,0,0,0,0,427,0,0,0,0,0,22,0,0,0,46,379,11,0,0,0,0,0,43,0,1,93,5,5,0,0,0,0,2,88,0,0,0,85,0,0,0,0,0,51,0,0,0,1,0,765,0,0,0,237,0,105,0,0,0,0,0,113,0,1,0,0,0,0,1,0,0,0,4,0,0,0,486,420,399,283,0,0,689,831,1,244,975,556,462,137,0,0,1239,689,484,511,467,1,158,3104,2737,453
2,959,0,0,77,0,0,0,0,101,79,13,0,0,403,29,0,0,0,0,0,1,226,1,0,0,244,0,0,0,0,0,445,0,0,4,0,0,23,0,0,0,43,440,76,1,1,0,0,0,41,0,0,71,4,0,7,0,0,1,0,18,10,0,0,58,35,3,0,0,0,97,0,0,1,1,0,1081,0,0,0,96,0,104,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,0,0,132,66,88,1,0,0,414,278,0,122,135,0,273,28,0,0,818,524,235,169,6,1,0,4090,1865,137
1,1926,9,0,244,25,0,0,0,135,255,26,0,0,578,77,0,18,0,0,0,0,165,5,0,0,337,0,0,0,0,0,911,56,1,0,0,0,22,0,0,0,43,515,38,0,0,0,0,0,79,0,0,93,0,0,0,0,0,0,0,4,0,22,12,88,4,0,0,0,0,58,0,0,1,2,0,1031,1,0,1,100,0,90,0,0,0,0,0,61,0,1,0,1,0,0,0,0,1,0,11,0,0,0,246,150,100,2,0,0,442,319,2,89,60,11,381,106,0,0,849,350,377,35,267,0,28,3865,2511,421
0,2993,2,0,1911,239,0,0,3,669,1922,240,0,0,2947,0,0,0,0,0,0,6,2054,0,0,0,1654,0,0,0,0,0,4019,0,4,0,0,0,0,378,0,32,2551,7525,3606,891,201,1,44,3,4844,0,16,5762,1369,501,963,488,110,9,6,1483,668,302,95,5048,1720,685,23,0,0,3926,414,3,119,14,9,16938,0,281,87,14094,0,6809,1770,246,0,53,0,4747,0,0,56,14,0,3076,0,0,0,1,356,2082,192,0,8071,6886,5788,3667,0,0,10394,10970,18,4926,9213,7059,7604,728,0,0,5122,10833,11523,9643,7291,19,2125,14764,12267,3538
0,1504,0,0,110,0,0,0,0,115,169,10,0,0,360,15,0,18,0,0,0,2,435,4,0,0,240,0,0,0,0,0,499,30,1,0,0,0,18,3,0,0,79,658,55,0,2,0,0,0,124,0,0,123,4,0,0,0,0,0,0,27,0,6,0,147,5,0,2,0,0,89,5,0,2,0,0,1274,0,0,0,154,0,118,5,0,0,0,0,73,0,0,2,0,0,0,0,0,0,0,5,0,0,0,91,202,184,153,0,0,464,193,0,119,92,0,395,19,5,0,955,489,383,118,41,0,20,4217,2354,131
0,33369,0,0,550,0,0,0,8,2943,1181,29,0,0,10633,0,0,0,0,0,0,14,7062,0,0,0,6586,0,0,0,0,0,14009,0,11,0,0,0,18,30922,0,16645,36957,45201,52495,31555,18638,61,7841,19702,80611,0,24366,56734,32466,26387,37230,38321,25306,12752,107,26798,35146,31332,42725,63881,27472,18030,3969,18927,13662,44499,11709,91,17091,2550,11931,97901,0,4442,1523,34802,3621,76853,26419,6906,45,3932,843,41512,0,0,116,1,0,11560,0,0,0,0,622,7067,148,0,60023,38031,36951,26380,0,0,71892,64257,147,27343,44678,32946,58743,132,0,0,24367,80141,84124,60206,46954,109,14706,50133,63128,1318
4,1457,50,0,325,23,0,0,0,146,556,69,0,0,165,0,0,0,0,0,0,0,56,0,0,0,187,2,0,0,0,0,352,0,0,0,0,2,1,0,0,0,39,421,42,0,0,0,0,0,86,0,0,88,15,3,0,9,0,2,0,4,0,0,0,76,0,0,0,0,0,58,0,0,1,0,0,931,0,0,0,252,0,161,0,0,0,0,0,60,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1062,731,574,352,0,0,718,757,3,349,927,796,621,186,5,0,1488,595,1558,1116,751,4,384,2822,3532,648
0,2171,10,0,453,25,0,0,0,224,818,75,0,0,260,13,0,0,0,0,0,0,209,35,0,0,342,0,0,0,0,0,543,0,1,0,0,0,43,0,0,0,15,526,45,0,0,0,0,0,125,0,0,160,43,0,0,0,0,0,0,89,5,0,0,140,0,0,0,0,0,97,6,0,0,0,0,1118,0,0,0,338,0,251,2,0,0,0,0,98,0,0,4,0,0,0,0,0,0,0,12,0,0,0,781,895,797,977,0,0,944,860,5,521,1144,729,985,246,0,0,2044,951,1318,1259,902,4,416,3641,4654,683
0,5549,3,0,2367,282,0,0,2,930,2762,253,0,0,3606,2,0,0,0,0,0,3,2502,0,0,0,2123,0,0,0,0,0,5138,0,1,0,0,0,0,407,0,18,2718,9945,4897,1209,293,1,60,49,6538,0,36,7279,1869,568,1276,529,114,9,11,1885,973,287,86,6424,2067,997,137,25,32,5262,713,6,286,40,11,22436,0,293,52,18622,0,8047,2175,343,2,162,0,6170,0,0,100,22,0,3739,0,0,0,0,420,2819,272,0,11096,7764,7159,5384,0,0,13527,14183,39,6617,12074,9116,9604,1054,0,0,6772,13323,17231,12082,11428,25,2724,19243,16456,4296
0,1060,3,0,72,7,0,0,0,114,79,5,0,0,342,1,0,0,0,0,0,1,238,0,0,0,321,0,0,1,0,0,437,17,0,0,0,0,0,17,0,13,64,591,74,4,1,0,0,0,105,0,0,104,13,5,0,1,0,0,0,11,11,0,0,84,0,0,0,0,0,77,0,0,0,0,0,1249,0,0,0,150,0,150,0,0,0,0,0,51,0,1,0,1,0,0,0,0,0,0,5,0,0,0,250,130,27,38,0,0,296,324,1,80,90,0,292,12,2,0,805,269,190,77,12,0,0,3955,1923,105
0,2307,0,0,109,0,0,0,4,1403,390,0,0,0,5331,0,0,0,0,0,0,11,2721,0,0,0,2611,8,16,0,0,0,6663,0,5,10,0,0,2,15707,0,7063,26350,38871,36854,19302,9453,18,2748,7702,57190,0,7323,37961,19386,13417,23143,20201,10662,5111,67,11815,15936,12770,12999,38906,9957,3841,487,7412,4555,30631,6700,34,7380,1239,4099,72092,0,669,131,23164,0,47278,9968,1556,18,561,0,26955,0,0,91,0,0,2808,0,0,0,0,425,1395,0,0,15675,9109,5346,2020,0,0,31219,17983,40,4518,5703,2867,28537,0,0,0,10236,37715,24176,13575,7264,23,1054,41737,24221,556
0,1744,0,0,134,0,0,0,4,1662,439,0,0,0,5274,0,0,0,0,0,0,11,2951,0,0,0,3156,32,6,0,0,0,7258,0,7,7,0,0,130,17855,0,7227,28271,42289,41113,22269,10663,33,3325,8032,61464,0,7876,43274,21116,15470,24853,22213,12343,5740,58,13963,19433,14578,14182,43209,11579,4812,863,9287,4918,33936,7824,53,9731,1385,4796,79628,0,718,126,25374,179,53091,11538,1559,17,435,0,29518,0,0,94,0,0,2383,0,0,0,3,487,1438,0,0,18595,9562,5609,2510,0,0,36612,21866,42,6187,7050,3311,30325,0,0,0,11480,40290,30377,14054,7484,18,1748,43417,26653,667
0,12365,1,0,910,50,0,0,3,710,1131,39,0,0,2501,0,0,0,0,0,0,3,1800,0,0,0,1758,0,0,0,0,0,3147,0,3,0,0,0,0,463,0,41,3099,8876,4767,1280,346,5,69,34,6536,0,32,7835,2109,729,1489,676,209,34,14,2089,1073,362,170,6531,2419,958,68,90,39,5154,636,8,448,62,23,20597,0,305,92,18506,0,8795,2591,408,3,41,0,6629,0,0,93,6,0,3162,0,0,0,3,466,1909,158,0,7151,5114,3751,2747,0,0,10090,10604,25,4803,7196,5424,8167,282,18,0,5491,13264,12022,10652,7329,15,1609,17209,13113,1744
0,11140,5,0,1937,231,0,0,1,769,2158,233,0,0,2716,0,0,0,0,0,0,8,2423,0,0,0,1834,0,0,0,0,0,4617,0,5,0,0,0,0,415,0,33,2635,8491,4279,1032,247,1,56,47,5730,0,33,6009,1765,430,1242,529,158,12,8,1718,982,335,206,5956,1813,918,118,0,0,5037,594,4,320,38,20,19806,0,238,91,16464,0,8044,2612,361,3,182,0,5851,0,0,71,4,0,3672,0,0,0,0,383,2320,297,0,9165,7041,6797,5111,0,0,12275,13312,31,6826,9911,8103,9149,760,0,0,5666,12601,13911,11162,8955,17,2758,16154,13824,3157
0,7373,0,0,137,0,0,0,0,400,276,26,0,0,1269,0,0,0,0,0,0,3,839,0,0,0,836,0,0,0,0,0,1701,0,0,2,0,0,7,509,0,54,2236,5278,3488,997,316,1,52,29,5501,0,194,3272,1167,792,1128,536,272,63,8,1868,1577,804,498,4536,1790,695,105,348,82,2748,468,5,549,49,62,12686,0,144,64,6334,35,5990,1724,608,5,281,25,2720,0,0,24,5,0,3133,0,0,0,0,124,1400,88,0,3544,1481,891,474,0,0,5816,3892,8,1674,1196,1237,4180,82,8,0,3071,6297,5661,2884,1692,5,248,11497,7953,246
0,6712,0,0,87,0,0,0,6,1499,612,0,0,0,4676,0,0,0,0,0,0,11,2756,0,0,0,3020,20,11,0,0,0,7373,0,3,3,0,0,11,16801,0,6611,29026,42488,42189,22957,11010,48,3532,9160,62497,0,7577,43241,22279,14655,24124,21616,11582,4940,60,15247,18504,13816,13897,42869,10843,4718,747,9268,4848,33651,7746,54,8892,1279,4605,84941,0,755,134,23775,66,53238,10936,1673,26,651,68,29013,0,0,95,0,0,2468,0,0,0,1,462,1541,0,0,18837,10026,6620,2839,0,0,36933,21269,52,6424,7101,2929,31449,0,0,0,12390,41546,30591,14334,7815,24,1329,44694,30053,638
0,3995,0,0,342,90,0,0,2,725,332,82,0,0,2020,0,0,0,0,0,0,4,858,0,0,0,1123,0,0,0,0,0,2658,0,2,0,0,0,5,2190,0,568,5029,8466,7175,3083,1421,9,466,728,12165,0,1859,7514,3555,2415,3565,2664,1341,495,9,3735,4715,3512,3518,9976,4125,2819,324,1284,527,5899,1212,5,1026,140,595,18820,0,544,314,10719,335,12391,4383,1198,6,583,168,7070,0,0,61,0,0,177,0,0,0,0,203,81,0,0,6059,3351,1575,585,0,0,12315,9565,17,3205,3607,1248,8511,269,0,0,6806,14064,10956,6244,2657,9,371,14176,14999,905
0,0,955,8,2863,1082,23,0,1,86,2135,1016,0,0,2255,12840,62,2515,12,0,0,3,658,4499,30,0,1150,17,0,0,0,0,2474,7294,0,12,3,0,8349,0,0,0,12,355,11,0,1,0,0,0,50,0,0,30,0,0,0,0,0,0,0,32,0,0,0,43,0,0,0,0,0,40,0,0,0,0,0,521,0,0,0,101,0,44,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,4,0,0,0,167,150,144,15,0,0,279,174,0,52,21,125,263,1755,34,0,583,260,369,246,155,0,45,3208,1310,4996
0,2697,1625,1,3407,1464,2,0,0,137,5347,1325,0,0,2792,16049,46,2773,0,0,0,3,1003,12123,0,0,2022,11,0,0,0,0,3160,9874,2,20,1,0,10456,0,0,0,32,328,39,1,0,0,0,0,97,0,0,65,0,0,0,0,0,0,0,75,0,0,0,84,0,0,0,0,0,28,0,0,1,0,0,715,0,0,0,197,0,55,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,4,2,0,0,314,165,88,32,0,0,349,148,0,92,90,124,282,2789,81,0,1085,431,478,125,120,2,26,3589,2202,6012
0,90,1160,6,2835,1061,24,0,1,110,2533,1052,0,0,2457,10219,54,2600,13,0,0,3,835,4462,0,0,1115,14,0,0,0,0,2566,8701,0,21,0,0,9317,2,0,0,14,322,19,0,0,0,0,0,51,0,0,29,1,0,0,0,0,0,0,31,0,0,0,26,0,0,0,0,0,22,0,0,1,0,0,443,0,0,0,86,0,66,0,13,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,177,70,52,48,0,0,218,133,0,52,0,0,301,1867,23,0,532,269,333,200,84,2,14,3116,1451,5206
0,92,1179,0,3267,1195,17,0,0,122,2476,1022,0,0,2515,10266,49,2931,6,0,0,1,882,5913,11,0,1485,6,0,0,0,0,2803,8921,0,21,10,0,10353,0,0,0,12,384,28,0,0,0,0,0,51,0,0,44,0,1,0,1,0,0,0,14,0,0,0,67,0,0,0,0,1,36,0,0,0,0,0,547,0,0,0,92,0,58,0,0,0,0,0,29,0,0,2,0,0,0,0,0,1,0,9,0,0,0,89,136,131,36,0,0,354,199,0,19,80,38,298,1933,30,0,635,383,237,243,135,0,6,3526,1930,4529
0,178,3,0,233,4,0,0,0,137,171,12,0,0,828,0,0,0,0,0,2,1,808,0,0,0,433,3,0,0,0,0,1271,4,1,0,0,0,8,1,0,6,194,1622,272,18,0,0,0,0,489,0,0,115,1,1,0,4,0,0,0,7,0,0,0,192,0,0,0,0,0,98,0,0,1,0,0,3145,0,0,0,664,0,177,0,0,0,1,0,72,0,0,0,0,0,26,0,0,0,0,14,0,0,0,45,40,0,9,0,0,208,228,0,38,0,0,186,56,0,0,834,205,151,37,0,1,1,9793,2368,325
0,165,1570,11,3281,1316,14,0,0,90,3271,1081,0,4,2823,14741,63,3724,0,0,0,6,731,7455,0,0,1593,18,0,0,0,0,2946,8866,3,26,3,0,10431,0,0,0,36,328,18,0,0,0,0,0,51,0,0,49,4,1,0,0,0,0,0,4,0,0,0,47,0,0,0,0,0,52,0,0,0,0,0,712,0,0,0,86,0,38,0,0,0,0,0,59,0,0,0,0,1,0,0,0,0,0,3,0,0,0,119,121,73,28,0,0,309,132,0,64,35,170,361,2372,57,0,821,401,237,117,85,0,27,3675,1711,5033
0,0,871,1,2678,984,1,0,1,103,1556,991,0,0,2047,12800,69,2595,7,0,0,3,782,3941,8,0,1211,8,0,0,0,0,2433,8539,3,35,6,0,8422,0,0,0,42,391,14,1,0,0,0,0,30,0,0,40,0,0,0,0,15,0,0,6,0,8,0,33,0,0,0,0,16,32,0,0,0,0,0,657,0,0,0,129,0,69,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,5,0,0,0,187,84,48,69,0,0,166,157,0,62,88,21,272,1519,35,0,539,336,444,147,51,0,40,3575,1007,4787
0,32,1,0,183,18,0,0,0,130,190,25,0,0,1014,5,0,0,0,0,4,1,605,0,0,0,489,0,0,0,0,0,1097,2,1,0,0,0,2,0,0,0,142,1402,189,4,0,0,0,0,423,0,0,79,3,0,0,0,0,0,0,16,0,0,0,107,0,0,0,0,0,75,0,0,1,0,0,2606,0,0,0,784,0,131,3,0,0,0,0,74,0,1,4,0,0,11,0,0,0,0,13,0,1,0,95,25,37,34,0,0,175,52,1,72,0,0,121,37,0,0,601,206,104,0,16,0,39,9324,1800,286
0,0,895,2,2569,1020,5,0,0,106,1822,982,0,3,2545,15244,79,2678,18,15,0,0,476,4576,11,0,1241,14,0,0,0,0,2559,9683,3,17,17,0,8769,0,0,0,11,297,19,0,0,0,0,0,31,0,0,6,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,36,0,0,0,0,0,539,0,0,0,137,0,48,0,0,0,0,0,41,0,0,1,0,0,0,0,0,0,0,2,0,0,0,151,24,3,29,0,0,166,193,1,50,43,2,146,1563,40,0,523,180,87,229,47,0,33,2947,1055,4514
0,2596,2033,0,3090,1251,2,0,0,122,4912,1204,0,0,2408,13204,62,2730,0,0,0,6,1085,13303,0,0,2073,6,0,0,0,0,3042,8691,0,18,0,0,9707,0,0,0,15,349,17,2,0,0,0,0,22,0,0,27,0,0,0,1,2,5,0,26,0,0,0,44,0,0,0,0,0,39,0,0,1,0,0,752,0,0,0,70,0,58,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,39,38,0,0,0,231,115,2,156,25,54,161,2686,62,0,838,380,331,176,61,0,60,3537,2303,5549
0,197,2033,7,5002,2395,49,0,0,143,5092,2387,0,0,2879,17420,66,4647,0,0,0,5,1273,12788,29,0,1815,14,0,0,0,0,3177,9856,4,23,7,0,11368,0,0,0,32,391,28,0,0,0,0,0,58,0,0,50,0,1,0,2,7,2,0,13,0,0,0,72,0,0,0,0,0,24,0,0,1,0,0,821,0,0,0,82,0,72,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,4,0,0,0,139,122,77,41,0,0,262,195,0,74,215,155,355,4360,149,0,872,360,400,395,127,0,77,3653,2480,9612
0,0,0,0,116,6,1,0,0,83,50,16,0,0,622,0,0,0,0,0,0,2,311,0,0,0,402,0,0,0,0,1,868,0,0,0,0,0,0,0,0,0,158,1295,188,0,0,0,0,0,312,0,0,104,3,0,0,0,0,1,0,14,0,0,0,78,0,0,1,0,0,38,0,0,0,0,1,2160,0,0,0,578,0,146,0,0,0,0,0,47,2,0,3,0,0,4,0,0,0,0,16,0,0,0,5,17,0,0,0,0,173,131,0,3,0,0,124,8,0,0,434,169,51,0,1,0,3,7141,1080,238
0,259,0,0,1695,198,0,0,0,610,1148,174,0,0,2416,0,0,0,0,0,0,5,2238,0,0,0,1261,0,0,0,0,0,3531,0,1,0,0,0,0,311,0,6,1914,5783,3004,688,172,1,28,20,4094,0,58,4696,1212,367,791,383,104,0,2,957,653,198,64,3950,1221,649,53,0,0,3391,365,1,225,5,0,13113,0,194,15,11178,0,5420,1531,189,1,48,0,3945,0,0,71,8,0,2826,0,0,0,1,284,1736,121,0,5863,5200,5077,3220,0,0,8098,9215,22,3420,7734,5530,6251,460,0,0,3038,8718,11269,8248,6912,11,1552,11607,8323,2438
0,0,547,5,2130,832,9,0,0,55,1077,747,0,0,1651,7926,28,2775,8,0,0,2,280,3834,6,0,889,9,0,0,0,0,1694,5317,3,8,7,0,7275,0,0,0,19,240,27,0,0,0,0,0,20,0,1,34,3,0,0,0,0,0,0,6,0,0,0,34,0,0,0,0,0,20,0,0,0,0,0,554,0,0,0,86,0,20,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,82,6,0,0,0,209,101,0,6,14,10,164,983,22,0,365,198,229,165,36,0,6,2508,853,2884
0,28669,2032,0,54556,44529,0,0,13,1569,71375,39649,0,0,17290,21549,0,0,0,0,0,29,9763,1416,0,0,11565,0,0,0,0,0,23057,2856,13,0,0,0,1940,71,0,0,1618,5668,2710,433,56,3,0,0,3580,0,158,4071,1339,687,105,113,7,0,5,2105,2035,1215,1091,5489,1415,828,106,200,113,3168,343,2,479,19,38,12314,0,179,89,14780,0,6690,2066,453,3,82,0,3689,0,0,30,11,0,11699,0,0,0,0,280,5032,1549,344,13001,15206,21743,26154,107,0,10871,14036,52,11825,28261,29237,8300,99565,652,0,11065,11990,20342,22341,24724,69,13680,16528,27766,87974
0,0,13,0,150,11,0,0,0,112,83,5,0,0,994,6,0,0,0,0,0,1,584,0,0,0,458,0,0,0,0,0,1330,0,1,0,0,0,3,0,0,0,173,1645,297,8,0,0,0,0,613,0,0,131,3,0,13,0,3,0,0,22,0,0,0,135,0,0,0,0,0,87,0,0,3,1,0,2943,0,0,0,970,0,161,0,0,0,0,0,93,0,0,4,0,0,0,0,0,0,0,18,0,0,0,22,25,14,14,0,0,290,48,0,5,0,0,212,26,0,0,596,303,192,0,0,1,4,10753,1544,240
0,3548,2076,4,4667,2290,39,0,2,135,5502,1657,21,0,2341,16145,72,3848,0,0,0,3,1338,14680,0,0,2011,22,0,0,0,0,3071,9484,1,25,11,0,11364,0,0,0,7,386,31,0,0,0,0,0,66,0,0,26,0,0,0,0,0,0,0,14,0,1,0,23,0,0,0,0,0,26,0,0,0,0,28,885,0,0,0,185,0,57,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,5,0,0,0,363,227,74,86,0,0,324,179,0,92,35,162,314,4302,119,0,1006,304,110,96,127,0,17,3219,2319,7692
0,0,809,6,2529,1039,0,0,0,97,1635,908,0,0,2328,12829,59,2699,70,0,0,4,675,3735,2,0,1114,34,0,0,0,0,2033,8143,2,28,8,0,10353,0,0,0,8,225,12,0,0,0,0,0,46,0,0,34,0,0,0,0,0,0,0,9,0,0,0,59,0,0,0,0,0,37,0,0,0,0,0,519,0,0,0,92,0,47,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5,0,0,0,79,58,40,42,0,0,138,144,0,44,199,74,149,979,20,0,327,159,164,95,106,0,0,2702,982,3171
0,44,857,0,2688,1064,9,0,0,103,2014,854,0,3,1909,9197,52,1884,4,0,0,2,768,4456,12,0,1212,17,0,0,0,0,2325,5929,0,9,3,0,6486,0,0,0,15,255,26,4,0,0,0,0,41,0,0,20,0,0,0,0,0,2,0,10,6,0,0,47,0,0,0,0,0,47,5,0,0,0,0,488,0,0,0,92,0,71,0,0,0,0,0,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,270,203,184,58,0,0,232,222,1,26,70,1,158,1840,47,0,514,259,248,142,87,0,15,3087,1453,4648
0,41,1,0,109,19,0,0,0,112,74,14,5,0,783,1,0,0,0,0,0,0,403,4,0,0,440,0,0,0,0,0,1086,1,2,0,0,0,6,0,0,0,98,1273,199,0,0,0,0,0,360,0,0,111,2,0,4,0,0,1,0,64,0,0,0,89,0,0,0,0,0,72,0,0,2,0,0,2690,0,0,0,663,0,167,0,0,0,0,0,69,0,0,3,0,0,0,0,0,0,0,17,0,0,0,27,13,0,0,0,0,326,134,1,4,0,0,117,19,0,0,606,195,101,0,14,0,0,8589,1919,215
0,3935,1701,0,2820,1228,9,0,0,101,5016,1086,23,0,2443,12625,27,2801,0,0,0,2,1093,10688,5,0,2660,8,0,0,0,0,2955,7441,1,8,0,0,7820,0,0,0,8,284,18,0,0,0,0,0,36,0,0,0,0,0,0,0,0,2,0,4,0,0,0,31,0,0,0,0,0,33,0,0,0,0,0,654,0,0,0,82,0,93,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,300,109,106,47,0,0,221,196,2,82,0,66,227,2465,102,0,882,334,127,106,92,0,2,2852,1573,4499
3,1997,3,0,131,0,0,0,1,134,259,21,0,0,763,0,0,5,0,0,0,2,347,0,0,0,558,0,0,0,0,0,865,3,1,0,0,0,0,0,0,0,173,1220,158,0,0,0,0,0,354,0,0,68,1,1,0,0,0,0,0,15,0,0,1,101,0,0,0,0,0,44,0,0,1,0,0,2378,0,0,1,671,0,119,0,0,0,0,0,53,0,0,5,0,0,0,1,0,0,0,16,0,0,0,92,0,1,0,0,0,189,33,0,0,0,0,188,24,13,0,962,175,294,0,72,0,1,7038,2227,177
0,906,217,0,1093,494,5,0,0,74,1747,499,2,0,516,156,0,87,0,0,0,0,295,387,0,0,515,0,0,0,0,0,737,189,0,0,0,0,237,0,0,0,64,1067,158,0,0,0,0,0,183,0,0,61,0,0,0,0,0,0,0,1,0,0,0,27,0,0,1,0,0,22,0,0,1,0,0,1686,0,0,0,424,0,52,0,0,0,0,0,39,0,0,1,0,0,45,0,0,0,0,8,0,0,0,124,33,13,0,0,0,110,158,0,31,76,13,91,710,6,0,616,129,37,94,26,0,7,8714,2054,1882
