FOS10_ROS10 Corrected,FOS10_ROS11 Corrected,FOS10_ROS12 Corrected,FOS10_ROS13 Corrected,FOS10_ROS1 Corrected,FOS10_ROS9 Corrected,FOS1_ROS10 Corrected,FOS1_ROS11 Corrected,FOS1_ROS12 Corrected,FOS1_ROS13 Corrected,FOS1_ROS1 Corrected,FOS1_ROS2 Corrected,FOS1_ROS3 Corrected,FOS1_ROS4 Corrected,FOS1_ROS5 Corrected,FOS1_ROS6 Corrected,FOS1_ROS7 Corrected,FOS1_ROS8 Corrected,FOS1_ROS9 Corrected,FOS2_ROS10 Corrected,FOS2_ROS11 Corrected,FOS2_ROS12 Corrected,FOS2_ROS13 Corrected,FOS2_ROS1 Corrected,FOS2_ROS2 Corrected,FOS2_ROS3 Corrected,FOS2_ROS4 Corrected,FOS2_ROS5 Corrected,FOS2_ROS6 Corrected,FOS2_ROS7 Corrected,FOS2_ROS8 Corrected,FOS2_ROS9 Corrected,FOS3_ROS10 Corrected,FOS3_ROS11 Corrected,FOS3_ROS12 Corrected,FOS3_ROS13 Corrected,FOS3_ROS1 Corrected,FOS3_ROS2 Corrected,FOS3_ROS3 Corrected,FOS3_ROS4 Corrected,FOS3_ROS5 Corrected,FOS3_ROS6 Corrected,FOS3_ROS7 Corrected,FOS3_ROS8 Corrected,FOS3_ROS9 Corrected,FOS4_ROS10 Corrected,FOS4_ROS11 Corrected,FOS4_ROS12 Corrected,FOS4_ROS13 Corrected,FOS4_ROS1 Corrected,FOS4_ROS2 Corrected,FOS4_ROS3 Corrected,FOS4_ROS4 Corrected,FOS4_ROS5 Corrected,FOS4_ROS6 Corrected,FOS4_ROS7 Corrected,FOS4_ROS8 Corrected,FOS4_ROS9 Corrected,FOS5_ROS10 Corrected,FOS5_ROS11 Corrected,FOS5_ROS12 Corrected,FOS5_ROS13 Corrected,FOS5_ROS1 Corrected,FOS5_ROS2 Corrected,FOS5_ROS3 Corrected,FOS5_ROS4 Corrected,FOS5_ROS5 Corrected,FOS5_ROS6 Corrected,FOS5_ROS7 Corrected,FOS5_ROS8 Corrected,FOS5_ROS9 Corrected,FOS6_ROS10 Corrected,FOS6_ROS11 Corrected,FOS6_ROS12 Corrected,FOS6_ROS13 Corrected,FOS6_ROS1 Corrected,FOS6_ROS2 Corrected,FOS6_ROS3 Corrected,FOS6_ROS4 Corrected,FOS6_ROS5 Corrected,FOS6_ROS6 Corrected,FOS6_ROS7 Corrected,FOS6_ROS8 Corrected,FOS6_ROS9 Corrected,FOS7_ROS10 Corrected,FOS7_ROS13 Corrected,FOS7_ROS1 Corrected,FOS7_ROS2 Corrected,FOS7_ROS3 Corrected,FOS7_ROS8 Corrected,FOS8_ROS10 Corrected,FOS8_ROS1 Corrected,FOS8_ROS2 Corrected,FOS8_ROS3 Corrected,FOS8_ROS6 Corrected,FOS8_ROS7 Corrected,FOS8_ROS8 Corrected,FOS9_ROS10 Corrected,FOS9_ROS11 Corrected,FOS9_ROS13 Corrected,FOS9_ROS1 Corrected,FOS9_ROS3 Corrected,FOS9_ROS4 Corrected,FOS9_ROS6 Corrected,FOS9_ROS7 Corrected,FOS9_ROS8 Corrected,FOS9_ROS9 Corrected
0,0,0,0,0,0,7931,2,0,0,0,0,7635,5,6,2,0,0,12,0,0,0,0,0,7701,0,5,2,3,8,0,3596,14,0,0,781,8484,6846,1280,4,2,0,0,0,737,0,2,0,7,1220,20,0,1528,1,5,0,364,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,8843,2,0,0,0,0,8539,4,4,6,0,0,1,0,0,0,0,0,7812,0,9,3,1,6,0,3486,21,0,0,801,9671,8644,2021,0,3,1,0,0,914,0,2,0,2,1125,23,0,1750,0,2,0,441,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6842,3,0,0,0,0,4296,1,4,4,0,0,2,0,0,0,0,0,4931,0,0,0,13,34,0,7840,52,0,0,745,205,3227,625,22,0,1,3,0,1174,0,0,0,7,2318,126,0,1510,0,2,1,893,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,7530,14,0,0,0,0,5134,61,1,4,0,0,2,0,0,0,0,0,6539,4,0,1,2,24,2,7647,142,9,0,681,103,3159,1381,41,1,0,5,0,1734,0,0,0,34,2623,188,4,2405,0,4,3,1876,210,0,0,0,0,4,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3424,3,0,0,0,0,2551,1,0,1,0,0,2,0,0,0,0,0,2805,0,0,0,5,20,0,3475,27,13,9,289,143,1349,223,57,0,0,4,0,989,0,0,0,3,1072,77,0,286,0,1,1,167,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,10849,0,0,0,0,0,8512,8,7,3,0,0,6,0,0,0,0,0,8918,0,1,0,5,22,0,5805,9,0,0,766,9954,8765,1766,16,2,1,0,0,1022,0,0,0,5,1377,26,0,2054,0,1,0,389,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,4312,1,0,0,0,0,3078,0,1,4,0,0,5,0,0,0,0,0,3703,0,1,2,0,11,0,2659,0,0,0,429,1047,2508,1015,0,0,0,1,0,66,0,0,0,7,150,39,1,296,0,0,0,420,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,536,1246,12,0,0,1,788,1305,0,2,6,0,0,30,0,0,1,0,1195,3236,29,4,0,0,2,101,0,0,0,2,0,0,0,0,0,0,0,0,1,9,4,2,2778,0,0,0,49,0,1,51,2555,920,3,0,0,0,7,0,0,0,0,0,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1609,1152,1,0,0,4,1398,1544,3,5,7,0,2,39,0,0,1,0,2872,4906,36,5,1,9,0,2785,0,0,0,6,0,0,0,0,0,0,0,0,0,17,13,1,2736,0,0,0,0,0,1,60,3102,1232,0,1,0,0,9,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,661,885,4,0,0,0,905,1260,0,6,5,0,2,22,0,0,3,0,1178,3341,26,4,0,3,3,282,0,0,0,1,0,0,0,0,0,0,0,0,0,24,10,2,2195,0,0,0,5,0,0,35,2598,980,0,0,0,0,5,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,845,1020,4,0,0,2,886,1612,0,4,13,0,0,34,0,0,2,0,1733,3248,36,4,1,0,4,317,0,0,0,6,0,0,0,0,0,0,0,0,0,8,7,2,2538,0,0,0,16,0,2,46,2905,910,0,0,0,0,10,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,652,1,0,0,0,0,704,7,0,0,0,0,1,0,0,0,0,0,855,0,0,0,0,0,0,262,0,0,0,23,14,3,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,194,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,989,1099,7,0,0,0,919,1459,0,4,10,0,2,20,0,0,5,0,1724,4337,31,6,0,7,5,362,0,0,0,4,0,0,0,0,0,0,0,0,0,13,15,1,2481,0,0,1,0,1,1,57,3081,1028,0,0,0,0,5,0,0,0,0,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,471,888,4,0,0,1,829,1222,1,5,10,0,0,31,0,0,4,0,876,2787,31,2,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,2214,0,0,3,32,0,1,41,2595,851,0,0,0,0,12,0,0,0,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,602,2,0,0,0,0,786,4,0,1,0,0,0,0,0,0,0,0,637,2,1,0,0,0,0,161,0,0,0,20,0,21,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,208,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,478,975,4,0,0,2,735,1430,1,3,6,1,0,32,0,0,2,0,1205,2455,21,2,0,0,1,99,0,0,0,2,0,10,0,0,0,0,0,0,0,11,5,3,2309,14,0,0,3,0,0,45,2178,867,1,0,0,0,19,1,25,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1450,1152,0,0,0,0,1030,1540,0,6,4,0,0,28,0,0,3,0,2737,5274,26,3,0,14,1,2702,0,0,0,1,0,0,0,0,0,0,0,2,0,14,10,1,2471,0,0,0,20,0,1,77,2869,1146,0,0,0,0,8,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,979,1900,4,0,0,4,1060,2087,0,10,12,0,3,27,0,0,4,0,2030,6168,52,4,0,6,1,427,1,1,0,4,0,0,0,0,0,0,0,0,0,44,22,5,4047,0,0,0,58,1,2,153,4636,2008,0,0,0,0,13,0,2,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,263,0,0,0,0,0,476,0,0,0,0,0,0,0,0,0,0,0,422,2,0,0,0,0,0,29,0,0,0,20,0,0,0,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,0,0,135,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3043,5,0,0,0,0,3340,11,0,4,0,0,5,0,0,0,0,1,2721,7,2,1,0,3,1,670,63,0,0,463,73,1563,448,22,2,1,2,0,831,0,0,0,24,1784,159,0,1669,0,2,1,1592,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,223,484,3,0,0,1,529,872,0,3,7,0,0,13,0,0,0,0,619,1487,13,1,0,0,4,26,1,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1353,4,0,1,0,0,0,26,1743,549,0,0,0,0,4,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,17078,1391,0,0,0,0,12361,1351,9,13,1,0,0,0,0,0,4,0,21168,1427,33,4,18,125,48,27706,898,481,125,530,22,1497,687,674,0,14,156,15,3579,80,0,0,2847,6858,1864,632,14453,5,56,697,49523,37904,0,1,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,257,3,1,0,0,0,862,24,1,0,0,0,0,0,0,0,0,0,636,1,0,0,0,0,0,37,0,0,0,33,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,166,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1802,1603,3,0,0,0,1155,1990,0,4,8,0,0,25,0,0,4,0,2852,5547,44,0,6,8,2,3399,0,0,0,4,0,0,0,0,0,0,0,0,0,26,13,6,3875,0,0,2,54,0,2,101,4241,1476,0,0,0,0,34,0,0,0,0,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,259,1013,1,0,0,1,716,1202,1,2,9,0,0,29,0,0,3,0,644,2387,25,1,0,0,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,6,11,5,2461,0,0,2,0,0,0,54,2575,872,0,0,0,0,21,0,0,0,0,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,534,544,2,0,0,0,847,867,1,1,5,0,0,22,0,0,0,0,969,1912,10,2,0,0,2,165,0,0,0,3,25,0,0,1,0,0,0,0,0,15,2,1,1231,0,0,0,20,1,1,35,2439,776,0,0,0,0,6,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,671,4,0,0,0,0,721,2,0,0,0,0,3,0,0,0,0,0,864,2,0,0,0,1,0,134,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,162,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1802,1178,8,0,0,0,1078,1607,0,4,5,1,0,33,0,0,2,0,2261,5301,20,5,2,14,0,3582,0,0,0,3,0,0,0,0,0,0,0,1,0,11,8,5,2380,0,0,4,10,0,3,51,2587,1031,0,0,0,0,16,1,4,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,984,2,0,0,0,0,780,5,1,1,0,0,1,0,0,0,0,0,1300,0,0,0,1,4,0,1721,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,128,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,710,165,0,3,0,0,559,204,1,1,0,0,0,0,0,0,1,0,914,138,2,0,1,1,0,723,0,0,0,22,0,0,1,0,0,0,0,0,0,1,1,1,308,3,0,0,8,0,0,6,960,374,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1563,876,1,0,0,3,884,1092,1,4,4,0,3,16,0,0,4,0,2464,3362,24,2,2,16,2,3411,0,0,0,2,0,21,0,0,0,0,0,0,0,7,2,7,1951,0,0,0,9,0,0,62,2022,865,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,687,1527,5,0,0,1,728,1824,0,5,8,0,0,16,0,0,3,0,1294,5913,62,2,1,0,3,132,0,0,0,3,0,0,0,0,0,0,0,0,0,41,17,4,3556,0,0,0,24,0,1,109,4240,1682,0,0,0,0,16,0,1,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1977,1290,2,0,0,0,1394,1749,1,11,8,0,0,33,0,0,0,0,3005,4199,28,5,2,8,1,2977,0,0,0,6,0,0,0,0,0,0,0,0,0,9,2,5,2656,0,0,0,145,0,1,47,2805,1182,0,0,0,0,13,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,36,1,0,0,0,0,265,4,0,0,0,0,0,0,0,0,0,0,62,5,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,444,841,1,0,0,0,809,1403,0,1,6,0,0,31,0,0,4,0,1275,3010,38,2,0,0,0,125,0,0,13,0,0,0,0,0,0,0,0,0,0,11,4,0,1978,0,0,4,45,1,1,39,2399,970,0,0,0,0,8,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,443,691,2,0,0,0,454,805,0,1,3,0,0,15,0,0,3,0,808,2133,30,1,0,0,2,206,0,1,0,0,0,0,1,0,0,0,0,0,0,7,4,1,1553,0,0,0,5,0,1,23,1692,670,1,0,0,0,9,0,0,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,723,752,5,0,0,0,696,1024,1,1,5,0,0,24,0,0,1,0,1444,2325,23,2,0,2,4,286,0,0,0,2,0,0,0,0,0,0,0,0,0,3,6,1,1615,0,0,0,11,0,1,35,2158,715,0,0,0,0,6,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,390,746,2,0,0,4,495,712,1,0,3,0,0,21,0,0,2,0,852,1693,14,3,0,0,5,94,0,0,0,1,0,0,0,0,0,0,0,1,0,8,12,3,1673,0,0,2,27,0,1,41,1828,670,0,0,0,0,7,0,0,1,0,0,3,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1681,874,0,0,0,0,938,1109,0,1,3,0,0,23,0,0,0,0,2324,3199,19,2,3,16,0,3846,1,0,0,8,0,0,0,0,0,0,0,0,0,5,7,3,1967,0,0,0,0,0,3,55,2679,955,1,0,0,0,13,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,273,8,0,0,0,0,459,1,0,0,0,1,2,0,0,0,0,0,470,1,0,0,0,0,0,55,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,84,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1275,517,1,0,0,0,657,771,0,2,1,1,0,11,0,0,0,0,2060,2473,13,0,0,8,3,2728,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,0,1224,0,0,0,0,0,0,24,1761,626,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,129,9,0,0,0,0,135,12,0,0,0,0,1,0,0,0,0,0,125,13,0,0,0,0,0,46,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,0,140,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,478,631,1,0,8,0,535,1037,0,4,6,1,0,12,0,0,2,0,1002,3158,26,1,2,0,2,157,0,1,0,4,0,0,0,0,0,0,0,0,0,29,20,1,1314,9,0,3,26,0,0,33,1847,703,0,0,0,0,10,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,457,3,0,0,0,0,463,3,1,0,0,0,0,0,0,0,0,0,493,10,0,0,0,2,0,72,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,158,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1610,3,0,0,0,0,978,11,0,1,0,0,2,0,0,0,0,0,1544,1,0,0,2,5,0,2658,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,140,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,622,0,0,0,0,0,639,4,0,0,0,0,1,0,0,0,0,1,643,0,2,0,0,0,0,190,0,0,0,18,0,19,0,0,0,0,0,0,0,2,0,0,4,0,2,0,0,0,0,0,146,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,948,1,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,695,7,1,0,3,6,0,834,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,70,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,777,2,0,0,0,0,851,3,0,0,0,1,0,0,0,0,0,0,842,2,0,0,0,1,0,204,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,1,0,0,0,0,251,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1329,6,0,0,0,0,884,9,0,0,0,0,1,0,0,0,0,0,1693,0,0,0,1,10,0,2380,0,0,0,30,0,6,0,0,0,0,0,0,0,0,0,0,19,0,1,0,26,0,0,0,161,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,433,0,0,0,0,0,213,1,0,0,0,0,0,0,0,0,0,0,395,3,0,0,0,0,0,161,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1462,11,0,0,0,1,965,16,0,1,0,0,1,0,0,0,0,0,1527,16,0,0,1,14,0,2422,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,1,20,1,0,0,0,0,0,0,228,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,351,1,0,0,0,0,491,1,1,1,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1578,3,0,0,0,0,763,2,0,1,0,1,1,0,0,0,0,0,1375,7,1,3,3,10,0,2507,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,182,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,538,1,1,0,0,0,801,6,0,1,0,0,0,0,0,0,0,0,702,4,1,0,0,0,0,119,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,158,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,592,0,0,0,0,0,364,14,0,0,0,0,0,0,0,0,0,0,440,14,1,0,0,3,0,591,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,26,0,0,0,51,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1578,2,0,0,0,0,1081,3,0,2,0,0,0,0,0,0,0,0,1622,7,1,0,2,10,0,2830,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,210,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
